Listing_ID,Location,Postal_code,Area,Property_type,Property_sub_type,Furnished,Lease_term,Short_term,Parking_spot,Parking_type,Heating,Water,Electricity,Internet,Cable,Year_built,Price,Age,Neighborhood
554244,"111 Chemin de la Pointe Nord - Montréal, QC",H3E 0B3,668.0,Condo,No Info,No,1-year,No,1,Garage,No,No,No,No,No,2011,1500,11.0,Montreal(L'Île-Des-Soeurs)
554239,"5235 Chemin de la Côte-Saint-Luc - Montréal, QC",H3W 2H8,,Apartment,Apartment,No,1-year,No,1,Garage,No,Yes,No,No,No,No Info,1500,,Côte-des-Neiges
554162,"1150 Rue Saint-Denis - Montréal, QC",H2X 0B3,560.0,Condo,No Info,No,1-year,No,No Info,Street,No,Yes,No,No,No,2013,1625,9.0,Mont-Royal
553949,"4270 Avenue Papineau - Montréal, QC",H2H 1S9,928.0,Condo,No Info,No,1-year,No,No Info,No Parking,No,No,No,No,No,1951,1600,71.0,Mont-Royal
361498,"640 Boulevard Henri-Duhamel - Montréal, QC",H4G 2C5,,Condo,No Info,No,1-year,No,No Info,Street,Yes,Yes,No,No,No,2017,nan,5.0,MontrealNorth Verdun
362537,"365 Rue Sainte-Marguerite - Montréal, QC",H4C 2W9,535.0,Condo,No Info,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,2005,1300,17.0,Montreal(Saint-Henri)
553727,"1101 Rachel Street East - Montréal, QC",H2J 2J7,565.0,Condo,No Info,Yes,negotiable,No,1,Garage,Yes,Yes,Yes,No,No,1965,1470,57.0,Mont-Royal
545115,"7090 Boulevard Monk - Montréal, QC",H4E 3J3,800.0,Apartment,Apartment,No Info,1-year,No Info,No Info,No Parking,Yes,Yes,No,No,No,2022,925,0.0,Montreal(Ville Émard)
477337,"3627 Rue Monselet - Montréal-Nord, QC",H1H 2A7,,House,House,Yes,negotiable,No,No Info,Street,Yes,Yes,Yes,Yes,No,1975,1200,47.0,MontrealSouth Montréal-Nord
525572,"1280 Rue Saint-Marc - Montréal, QC",H3H 2G1,,Apartment,Apartment,Yes,1-year,No,3,Garage,Yes,Yes,No,No,No,No Info,1400,,Downtown
517314,"425 Sainte Hélène Street - Montréal, QC",H2Y 2K9,545.0,Condo,No Info,No,1-year,No,No Info,Street,No,Yes,No,No,No,2005,1350,17.0,Old Montreal
531009,"7493 Terrasse Bourdeau - Montréal, QC",H8N 2J6,600.0,Apartment,Apartment,No,monthly,No,No Info,No Info,No,Yes,No,No,No,No Info,856,,MontrealNorthwest LaSalle
525567,"1280 Rue Saint-Marc - Montréal, QC",H3H 2G1,,Apartment,Apartment,Yes,1-year,No,3,Garage,Yes,Yes,No,No,No,No Info,1250,,Downtown
530926,"3280 Boulevard Cavendish - Montréal, QC",,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,Yes,No,No,No,No Info,1130,,
530867,"1263 Rue des Samares - Montréal, QC",J4M 2X4,646.0,Apartment,Duplex,No,1-year,No,2,Driveway,Yes,Yes,Yes,Yes,Yes,2021,1250,1.0,LongueuilEast
530469,"301 Avenue de l'Académie - Dorval, QC",H9S 0B5,600.0,Condo,No Info,No,1-year,No,1,Garage,No,No,No,No,No,2021,1400,1.0,Pointe-ClaireDorvalL'Île-Dorval
530622,"2430 Rue Aylwin - Mercier-Hochelaga-Maisonneuve, QC",H1W 3C6,600.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,Yes,No,No Info,1150,,Montreal(Hochelaga)
530618,"175 Avenue Saint-Pierre - Lachine, QC",H8R 1P1,,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,Yes,No,No Info,925,,Montreal(LaSalle and Ville Saint-Pierre)
530612,"5212 Rue de Lanaudière - Montréal, QC",H2J 3R3,,Apartment,Apartment,Yes,negotiable,No,No Info,Street,No,No,No,No,No,2021,1275,1.0,Mont-Royal
530569,"1188 Rue Saint-Antoine Ouest - Montréal, QC",H3C 1B4,509.0,Condo,No Info,Yes,negotiable,Yes,No Info,No Parking,Yes,Yes,Yes,Yes,No,2020,1900,2.0,Griffintown
530560,"5025 Rue Jean-Talon Ouest - Montréal, QC",H4P 1W7,600.0,Condo,No Info,No,1-year,No,No Info,No Parking,Yes,Yes,Yes,No,No,2019,1395,3.0,Mount RoyalSouth
530547,"366 Rue Mayor - Montréal, QC",H3A 1N8,490.0,Condo,No Info,Yes,1-year,No,No Info,No Info,No,Yes,No,No,No,2014,1575,8.0,Downtown
530358,"4253 Rue Chapleau - Montréal, QC",H2H 2K7,550.0,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1100,,Mont-Royal
491981,"4820 Chemin de la Côte-Sainte-Catherine - Montréal, QC",H3W 1M3,,Apartment,Apartment,No,1-year,No,No Info,Driveway,No,No,No,No,No,No Info,1125,,Côte-des-Neiges
495815,"5480 Avenue Coronation - Montréal, QC",H4V 2E5,,Apartment,Apartment,No,1-year,No,5+,Garage,No,No,No,No,No,No Info,nan,,Côte Saint-Luc
529643,"1188 Rue Saint-Antoine Ouest - Montréal, QC",H3C 1B4,550.0,Condo,No Info,Yes,negotiable,Yes,No Info,Street,Yes,Yes,Yes,No,No,2019,1950,3.0,Griffintown
529573,"2021 Avenue Atwater - Montréal, QC",H3H 2P2,,Apartment,Apartment,No,negotiable,Yes,1,Garage,Yes,Yes,Yes,No,No,No Info,1350,,Downtown
529759,"335 Avenue Clarke - Montréal, QC",H3Z 2E7,,Apartment,Apartment,No,1-year,No,1,Garage,Yes,Yes,No,No,No,1910,1326,112.0,Westmount
529733,"507 Rue Sainte-Marguerite - Montréal, QC",H4C 1R7,550.0,Condo,No Info,No,1-year,No,No Info,Street,No,No,No,No,No,2011,1250,11.0,Montreal(Saint-Henri)
529671,"1666 Rue Thierry - Montréal, QC",H8N 2K4,600.0,Apartment,Apartment,Yes,1-year,No,1,Driveway,Yes,No,Yes,Yes,No,2012,985,10.0,MontrealNorthwest LaSalle
529658,"5784 Avenue Fairside - Côte Saint-Luc, QC",H4W 2A7,430.0,Apartment,Bachelor,No,1-year,No,No Info,Street,Yes,Yes,Yes,No,No,No Info,900,,Côte Saint-Luc
529358,"2250 Rue Guy - Montréal, QC",H3H 2M3,545.0,Apartment,Apartment,No,negotiable,No,5+,Garage,Yes,Yes,No,No,No,No Info,1239,,Downtown
529279,"167 Rue Saint-Zotique Ouest - Montréal, QC",H2S 1P5,543.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,No,No,No,No,No,2016,1450,6.0,MontrealSouthwest Petite-Patrie
528699,"2803 Rue Bossuet - Mercier-Hochelaga-Maisonneuve, QC",H1N 2S5,700.0,Apartment,Apartment,No,negotiable,No,No Info,Street,No,No,No,No,No,2018,1250,4.0,MontrealSoutheast Mercier
528515,"1271 Boulevard Desaulniers - Montréal, QC",J4K 1L1,581.0,Apartment,Apartment,No,1-year,No,No Info,Underg,Yes,Yes,Yes,Yes,Yes,2021,1370,1.0,LongueuilSouthwest
528204,"101 Rue Murray - Montréal, QC",H3C 0T4,598.0,Apartment,Apartment,No,1-year,No,1,Garage,Yes,Yes,Yes,Yes,No,2019,1796,3.0,Griffintown
528104,"1 Rue McGill - Montréal, QC",H2Y 4A3,1177.0,Condo,No Info,No,negotiable,No,1,Garage,No,No,No,No,Yes,1995,2500,27.0,Old Montreal
526921,"Avenue Richardson - Lachine, QC",,,Room,Private Room,Yes,negotiable,No,No Info,Street,Yes,Yes,Yes,No,No,No Info,650,,
517268,"4270 Avenue Papineau - Montréal, QC",H2H 1S9,1000.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,No,No,No,No,No,2006,1550,16.0,Mont-Royal
526626,"5638 Avenue du Parc - Montréal, QC",H2V 4H1,1500.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,1875,,Outremont
526351,"2580 Rue Moreau - Mercier-Hochelaga-Maisonneuve, QC",H1W 2M8,380.0,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,775,,Montreal(Hochelaga)
515237,"75 Rue de Castelnau Ouest - Montréal, QC",H2R 0B9,550.0,Condo,No Info,No,1-year,No,No Info,Street,No,No,No,No,No,2021,1600,1.0,MontrealSoutheast Villeray
526244,"7215 Boulevard Saint-Michel - Montréal, QC",H2A 2Z7,611.0,Condo,No Info,No,1-year,No,5+,Garage,No,Yes,No,Yes,No,2021,1485,1.0,MontrealEast Saint-Michel
525954,"450 Rue Saint-Antoine Est - Montréal, QC",H2Y 1A5,400.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,No,No,No,No,No,2012,1100,10.0,Old Montreal
525588,"1414 Rue Chomedey - Montréal, QC",H3H 0A2,573.0,Condo,No Info,Yes,1-year,No,No Info,No Info,No,No,No,No,No,2012,1650,10.0,Downtown
515976,"166 Avenue Radisson - Pointe-Claire, QC",H9R 5V2,675.0,House,House,Yes,1-year,No,1,Driveway,No,Yes,No,No,No,1984,1250,38.0,Pointe-ClaireNorth Central
525553,"100 Boulevard de la Côte-Vertu - Saint-Laurent, QC",H4N 1C7,511.0,Apartment,Apartment,No,1-year,No,5+,Garage,Yes,Yes,No,No,No,No Info,1150,,Saint-Laurent
524861,"4312 Rue Saint-Denis - Montréal, QC",H2J 2K8,,Apartment,Studio,Yes,1-year,No,No Info,Street,Yes,Yes,Yes,Yes,No,1994,850,28.0,Mont-Royal
524458,"270 Place Claude-Dagenais - Sainte-Thérèse, QC",J7E 0C2,534.0,Condo,No Info,No,1-year,No,2,Garage,No,No,No,No,No,2015,1400,7.0,Sainte-ThérèseCentral
521516,"1555 Avenue Summerhill - Montréal, QC",H3H 1C3,630.0,Apartment,Apartment,No,1-year,Yes,1,Underg,No,Yes,No,No,No,No Info,1395,,Downtown
524420,"3455 Rue Aylmer - Montréal, QC",H2X 2B5,,Apartment,Apartment,No,1-year,No,No Info,No Info,No,Yes,No,No,No,No Info,1195,,Mont-Royal
513302,"825 Boulevard René-Lévesque Est - Montréal, QC",H2L 0A1,,Condo,No Info,Yes,1-year,No,No Info,No Info,No,No,No,No,No,2006,1600,16.0,Le Village
523331,"1570 Rue Saint-Timothée - Montréal, QC",H2L 3N9,675.0,Apartment,Apartment,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1100,,Le Village
522623,"4200 Boulevard Edouard-Montpetit - Montréal, QC",H3T 1L2,550.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,2008,839,14.0,Côte-des-Neiges
397706,"3333 Chemin de la Côte-Sainte-Catherine - Montréal, QC",H3S 2C5,,Room,Private Room,Yes,negotiable,Yes,No Info,No Parking,Yes,Yes,Yes,Yes,Yes,1953,445,69.0,Côte-des-Neiges
521794,"3607 Rue Elsa-Triolet - Laval, QC",H7P 4K1,1200.0,Apartment,Apartment,No,1-year,No,1,Driveway,No,No,No,No,No,2018,1475,4.0,LavalFabreville
521791,"1255 Rue de Bullion - Montréal, QC",H2X 0B9,674.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,Yes,Yes,Yes,No,No,No Info,1430,,Mont-Royal
520989,"98 Rue Charlotte - Montréal, QC",H2X 3V2,,Room,Private Room,Yes,monthly,Yes,1,Garage,Yes,Yes,Yes,Yes,No,No Info,1200,,Mont-Royal
520237,"1450 Boulevard René-Lévesque Ouest - Montréal, QC",H3G 0E1,,Condo,No Info,No,1-year,No,1,Underg,Yes,No,No,No,No,2018,nan,4.0,Downtown
520089,"1625 Avenue Lincoln - Montréal, QC",H3H 2T7,,Apartment,Apartment,Yes,monthly,Yes,1,Garage,No,Yes,No,No,No,No Info,1650,,Downtown
519558,"75 Rue de Castelnau Ouest - Montréal, QC",H2R 0B9,674.0,Condo,No Info,No,1-year,No,No Info,Street,No,Yes,No,No,No,2021,1775,1.0,MontrealSoutheast Villeray
485793,"1650 Boulevard René-Lévesque Ouest - Montréal, QC",H3H 2S1,550.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,Yes,Yes,1980,1125,42.0,Downtown
518729,"7712 Avenue Casgrain - Montréal, QC",H2R 1Z1,,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,No,No,No,No Info,1000,,MontrealSoutheast Villeray
458534,"4383 Rue Garnier - Montréal, QC",H2J 3S3,,Apartment,Apartment,Yes,monthly,Yes,No Info,Street,Yes,Yes,Yes,Yes,Yes,1927,nan,95.0,Mont-Royal
518271,"5325 Rue Jeanne-Mance - Montréal, QC",H2V 4K3,600.0,Apartment,Basement,Yes,negotiable,No,No Info,No Info,Yes,Yes,Yes,No,No,No Info,910,,Outremont
517833,"8065 Avenue De Lorimier - Montréal, QC",H2E 2P8,,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,810,,MontrealNortheast Villeray
516825,"11666 Boulevard Saint-Germain - Ahuntsic-Cartierville, QC",H4J 1Z7,,Apartment,Apartment,No,1-year,No,No Info,Driveway,Yes,No,Yes,No,No,No Info,845,,MontrealCentral Cartierville
516207,"9950 Place de l'Acadie - Ahuntsic-Cartierville, QC",H4N 0C9,615.0,Condo,No Info,No,1-year,No,1,Garage,No,Yes,No,No,No,2019,1350,3.0,Saint-Laurent
516005,"7177 Boulevard Saint-Laurent - Montréal, QC",H2R 1S3,697.0,Condo,No Info,No,1-year,No,1,Underg,No,No,No,No,No,2021,1800,1.0,MontrealSoutheast Villeray
515924,"1672 Avenue d'Orléans - Mercier-Hochelaga-Maisonneuve, QC",H1W 3R3,900.0,Apartment,Apartment,Yes,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,1300,,Montreal(Hochelaga)
515642,"1155 Rue Mackay - Montréal, QC",H3G 2H5,550.0,Apartment,Apartment,Yes,1-year,No,No Info,No Parking,Yes,Yes,Yes,Yes,No,2018,1600,4.0,Downtown
468459,"1045 Rue Wellington - Montréal, QC",H3C 1V6,464.0,Condo,No Info,Yes,negotiable,Yes,No Info,No Parking,Yes,Yes,Yes,Yes,No,2013,1625,9.0,Griffintown
515174,"1248 Avenue de Hôtel-de-Ville - Montréal, QC",H2X 0B2,,Apartment,Apartment,No,negotiable,No,No Info,No Parking,Yes,Yes,No,No,No,No Info,1400,,Mont-Royal
515130,"4660 Avenue Bourret - Montréal, QC",H3W 1K8,550.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,Yes,Yes,No,No,No,No Info,915,,Côte-des-Neiges
509313,"3204 Rue Arcand - Mercier-Hochelaga-Maisonneuve, QC",H1N 3C8,700.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,Yes,No,No,No,1960,880,62.0,MontrealSoutheast Mercier
512932,"3075 Avenue Barclay - Montréal, QC",H3S 1J9,600.0,Apartment,Apartment,No,1-year,No,No Info,Street,No,No,No,No,No,No Info,850,,Côte-des-Neiges
513694,"2925 Rue Louis-Paré - Lachine, QC",H8S 1K9,800.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,No,No,No,2021,895,1.0,MontrealEast Lachine
513516,"660 Chemin du Trait-Carré - Laval, QC",H7N 1A9,755.0,Condo,No Info,No,negotiable,No,1,Driveway,Yes,Yes,Yes,Yes,No,2004,1400,18.0,Laval(Laval-des-Rapides)
513387,"1084 Rue Saint-Timothée - Montréal, QC",H2L 4Z4,630.0,Condo,No Info,Yes,monthly,No,No Info,No Parking,Yes,Yes,Yes,Yes,No,1994,1400,28.0,Le Village
512465,"6525 Avenue Christophe-Colomb - Rosemont—La Petite-Patrie, QC",H2S 2H1,800.0,Apartment,Apartment,No,1-year,No,No Info,No Parking,No,No,No,Yes,No,2019,1450,3.0,MontrealSouthwest Petite-Patrie
513256,"3810 Rue Saint-Antoine Ouest - Montréal, QC",H4C 1B4,515.0,Condo,No Info,No,negotiable,No,No Info,Garage,No,No,No,No,No,2008,1300,14.0,Montreal(Saint-Henri)
511841,"1414 Rue Chomedey - Montréal, QC",H3H 0A2,593.0,Condo,No Info,Yes,1-year,No,No Info,No Parking,Yes,Yes,No,Yes,Yes,2012,1580,10.0,Downtown
511379,"2000 Rue des Bassins - Montréal, QC",H3J 0B6,705.0,Condo,No Info,No,negotiable,No,1,Garage,No,No,No,No,No,2019,1900,3.0,Montreal(Petite-Bourgogne)
511110,"5100 Rue Dudemaine - Ahuntsic-Cartierville, QC",H4J 1N8,750.0,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,Yes,No,No,No,1965,700,57.0,MontrealCentral Cartierville
511084,"635 Rue Saint-Maurice - Montréal, QC",H3C 0N6,645.0,Condo,No Info,No,1-year,No,No Info,No Info,No,No,No,No,No,No Info,1450,,Griffintown
509553,"3654 Rue Aylmer - Montréal, QC",H2X 2C4,,Apartment,Apartment,No,1-year,No,No Info,Street,Yes,No,No,No,No,No Info,900,,Mont-Royal
509473,"4700 Avenue Bonavista - Montréal, QC",H3W 2C5,700.0,Apartment,Apartment,No,1-year,No,1,Garage,Yes,Yes,No,No,No,No Info,1400,,Côte-des-Neiges
508948,"3551 Rue Saint-Dominique - Montréal, QC",H2X 2Y4,590.0,Condo,No Info,No,1-year,No,No Info,Street,No,Yes,No,No,No,No Info,1300,,Mont-Royal
507924,"1223 Rue Charlevoix - Montréal, QC",H3K 2Z7,700.0,Condo,No Info,No,negotiable,No,1,Garage,No,No,No,No,No,No Info,1320,,Montreal(Pointe-Saint-Charles)
